,name_and_description,conservative
1956,🤪 🥜 🥜 ⭐ ️ ⭐ ️ ⭐ ️ Pardon Flynn Now  🇺🇸 Patriot 🇺🇸 KAG Walk Away WWG1WGA Trump Train MAGA Great Awakening POTUS Trump Landslide 2020 👀 👉 👀 👈 ps GOD WINS,1.0
1957,Fanboy Provocatuer WASP,1.0
1958,MAGA 🇺🇸 🇺🇸 Love our President 🇺🇸 🇺🇸 Tired of the politicians and their fake promises History Buff Retired and happily married vote out the corruption,1.0
1959,Topple the Altar of Diversity Vanquish the cult of self hate No White Guilt Its Okay To Be White 🇺🇸 of 🏴 󠁧 󠁢 󠁳 󠁣 󠁴 󠁿 🇮🇪 🇩🇪 🇵🇱 descent,1.0
1960,,1.0
1961,Marriage Equality Now says the author of Her Rambling Heart Journey Through Love poet essayist and hopeless romantic believes in the freedom to love,0.0
1962,💙 👣  LRI ITESM MTY 🌎 Católica Pro Vida Mamá esposa El proyecto más importante de mi vida es mi familia Frente Digital Provida,1.0
1963,,1.0
1964,,1.0
1965,am awake God Bless America WWG1WGA,1.0
1966,,1.0
1967,Alla ricerca della cultura della storia della verità dell uguaglienza fra uomini donne di qualsiasi razza della giustizia della libertà,0.0
1968,Not recluse just wanna keep myself to myself,0.0
1969,,1.0
1970,Just girl trying to follow hard after Jesus Trying to invest in His kingdom instead of mine Watching Him make all things new and living for moving day,1.0
1971,Follower of Jesus Entertainment Celebrity Sports Lawyer Wife Mother Grandmother Business Woman Advocate for those falsely accused of Sexual Harassment,1.0
1972,Christian wife mother and now grandmother Proud to be an American and Trump supporter MAGA Trump2016 No Lists,1.0
1973,If you want you can follow my other account faithhopeloveBG which follows my faith journey,1.0
1974,,1.0
1975,diseñadora grafica que ocasionalmente dibuja RTeadora serial dicen por ahi que soy terca wanna be geek anti people person and probably is all true,0.0
1976,🇲🇽,0.0
1977,,1.0
1978,Christian Conservative Pro Life Mom Of Mil Spouse Army Never Trump Roll Tide Ravens Orioles Keto Happy Warrior,1.0
1979,MAGA RockeR 2A Wise Witty Lord Jesus Is King Workin Man LEO Pro Life Capitalist WWG1WGA Conservative ⭐ ️ ⭐ ️ ⭐ ️,1.0
1980,Artist Gardening Reading Photography Reality Junkie Stray Rescue Volunteer Grandchildren,1.0
1981,Lutheran Christian wife mom grandma Retired Development Director Place of Refuge Ministries Milwaukee WI But still working for women and babies,1.0
1982,Exploring Faith Philosophy and the Human Condition with our online community 🇺🇸 🇨🇦 🇩🇪 🇭🇺 🇷🇺 🇬🇧 🇮🇳 🇨🇳 🇫🇷 🇵🇱,1.0
1983,Not famous or notorious love politics dislike most politicians to young to retire too old to work have an opinion on anything and everything Hate liberalism,1.0
1984,God Guns Gay Go figure MAGA,1.0
1985,Classic Rock Dance Electronic Rock Alt Pop Culture Pop Government Politics Industry News News Politics,1.0
1986,Mom of worker beauty queen daredevil cancer survivor and an autistic each are special love my family hockey and my country,1.0
1987,Anodising Plating Rallying Motorcycling Brexit Climate alarm denier Free trade small government isitduckisitfuck theypayustomakeithard,1.0
1988,toyshopkeeper lifelong equestrian proud mama 🐻 x2 somewhere between 🇨🇦 🇺🇸 married cowboy cattle rancher roughywife ✝ ️ 🐘,1.0
1989,America First 🇺🇸 Housewife Mother of,1.0
1990,,1.0
1991,🔻  Japanese American badass Interested in politics media music and spirituality 🇯🇵 🇺🇸 MEGA MAKE EARTH GREAT AGAIN,1.0
1992,,1.0
1993,Everyone you will ever meet knows something you dont,0.0
1994,,1.0
1995,UNITED WE STAND use talk to text so if there is grammatical error blame AI not me 😜 WWG1WGA KEEP AMERICA GREAT FREEDOM COV 🚫 DM Please,1.0
1996,am poet and lyricist wife mother and Grandmother love nature and am bleeding heart liberal Resist,0.0
1997,,1.0
1998,Love all kinds of music,1.0
1999,US World News Lifestyle Personalities Business Finance News Tech Influencers Tech News Technology Science Travel Fashion Beauty Honesty is key,1.0
2000,,1.0
2001,mow my own lawn,1.0
2002,Happily Married No DM is Proud Deplorable Women For Trump 👠 🇺🇸 KAG Hillary For Prison Obama For Gitmo Benghazi Stand With Israel 🇮🇱 2A Is My Permit,1.0
2003,,1.0
2004,,1.0
2005,,1.0
2006,MicroStat Spring is Evening Sponsored Go 503,1.0
2007,,1.0
2008,,1.0
2009,,1.0
2010,Happily retired and enjoying life in Montana and what ever corner of the world my travel takes me,1.0
2011,love is Best,0.0
2012,,1.0
2013,✌ ✌  am small libertarian enjoy politics and geek culture Sorry if you do not like my political views but maybe we can agree on other things 👍,1.0
2014,,1.0
2015,Former barrister The philosophy not the party Co editor of The Conservative Woman TheConWom The Lord is my shepherd shall not want,1.0
2016,Dads With Daughters Men Parenting Desi Dad Gender Equality Dads Un Stereotype Un Stereotype Dads,0.0
2017,❌  CULT45DEPLORABLE FLOTUS KAG COVFEFE TCOT MAGA Wife Mom Mamaw Jesus fam USA RED WHT BLU 🇺🇸 TRUMPTRAIN HOOSIER TRUMPERS LISTS BLOCKED QFDBAN,1.0
2018,Happy go lucky fella sci fi fan and movie fanatic,1.0
2019,❌ ⭐ ️ ⭐ ️  USA 3UPT Born in USA Aussie aka Ruddee right leaning Libertarian Cult 45 MAGA TRUMP2020 KAG WWG1WGA 🚫 DM Traitors should swing,1.0
2020,Right Wing Realist,1.0
2021,Kennedy Democrat and Reagan Republican Gun owner Mother to College Graduates Equally paid and owner of all rights,1.0
2022,Israel conservative Christian military pro life anti Islam pro gun gaming trump 2020 Godfamily 🇺🇲 🇮🇱 Corinthians 11 30 KJVS John KJVS,1.0
2023,,1.0
2024,🇺🇸 👍  Conservative pro life Catholic Christian American wife mother of and grandmother of God bless America MAGA KAG,1.0
2025,love the Beatles,1.0
2026,,1.0
2027,catholic bts uncle tomorrow together grand dad,1.0
2028,am ok to agree to disagree more people should try it Our thoughts are our Own make it good one,1.0
2029,🏳 ️ ‍ 🌈  Progressive from Boston Interests include gay ephemera fitness TV film scores movies politics Im With Her Lock Him Up Impeach Now Warren 2020,0.0
2030,Government Politics NCAA Football US News,1.0
2031,🌊 🌊 🌊  73 years old never Politically active til recently mother of grandmother of granddaughters grandsons Dump Trump,0.0
2032,Donald Trump still president of the United States of America Cry river leftists,1.0
2033,,0.0
2034,if you have pronouns in your bio imma just call you ‘it,1.0
2035,Cult 45  am the Happy Scribbler ❌ Blocked by Tom Arnold So sad SUPPORT codeofvets,1.0
2036,,1.0
2037,believe in Peace Love Happiness Trusting in God 😊,0.0
2038,It is not that we are smart everyone else is just that dumb The ones you cheated off of in school We may be picked last but we finish first nerdsrule,1.0
2039,MAHARASHTRA BEST IDEAL TEACHER AWARDED Cohort Teach SD Gs Ambassador TeachSD,0.0
2040,Blessed married retired Nurse Case Manager Pro Life grandma Maltese grandkids ❤ ️ who keep us busy,1.0
2041,,0.0
2042,dawgs braves,1.0
2043,Researcher,1.0
2044,,1.0
2045,🐶 Pibbles 🍷 Wine 🐻 ⬇ ️ of AZ Wildcats ⚾ ️ ATL Braves 💪 Kettlebell Sport 🔮 Crystals 🇺🇸 Libertarian,1.0
2046,,1.0
2047,,1.0
2048,Logistic Transport Consultant Puerto Federal Cs Pol í ticas Sustainability Resilience Cities DRR Promotor Internacional SDG ODS Agenda2030 VP CECAPES,0.0
2049,🇺🇸 MAGA Love My President Ilovemy Vicepresident neverforgetbenghazi walkaway If you are not right you are wrong NOT looking for date No DMS Please,1.0
2050,Liberal God Family Country Maga God Bless the USA my Family and President Trump Pro Life Pro gun Pro America only answer to God and my Mom,1.0
2051,United Nations Resident Coordinator in Argentina Passionate about SD Gs ODS He For She Humanity Peace and Agenda 2030 Naciones Unidas Argentina,0.0
2052,Trump 2020 Thanks for caring President Trump DTJ2024 Trump 2020 MAGA KAG,1.0
2053,trump2020 blexit pro life voter ID AOC Resign,1.0
2054,,1.0
2055,am mother grandmother child of God daughter wife God mother lover of mankind contact me if you wanna hear the truth,1.0
2056,ARMY Christ USA 2A Wall KAG Trump vet III pizzagate TRUTH,1.0
2057,Movies World News General News TV Photography General Entertainment Politics,0.0
2058,Small business owner in transportation really started to listen and learn the truth about politics after 911 God bless our Country,1.0
2059,🇺🇸 MAGA Iamthe NRA WWG1WGA 🇺🇲  STAND 🇺🇲 America Love It or Leave It 🇺🇲,1.0
2060,Funky Girl All Growed Up MCGA MAGA KAG Trudeau Must Go CPC,1.0
2061,Communications leader UN Women global champion consultant Author All In Book on dads gender equality CNN NPR alum,0.0
2062,,1.0
2063,You are the music you listen to and the music you listen to is made of energy that makes the Universe whole You are the Cosmos 🌈 ☯ ☮ 🕉 🌌 🌚 🌎 Be kind always ☆,0.0
2064,,1.0
2065,é é  French filmmaker fond of cinema and Pop tart,0.0
2066,20 years as an NCO Conservative Life Member of NRA PROTECT Those who hate the truth call truth hate author unknown,1.0
2067,,1.0
2068,🇺🇸 🇺🇸 🐘 🐘  Former Democrat MAGA KAG So much better 🇺🇲 🇺🇲,1.0
2069,Ecstatically married Christian Conservative and mother of US Marine,1.0
2070,ED Psychiatric Tech bannerhealth Precinct Committeeman Arizona Mexico Commission nai rith Member 🇺🇸 🇮🇱 🇲🇽,1.0
2071,🇺🇸 🇺🇸  Protect US sovereignty and 2A Deep State Cabal must be neutralized prosecuted Sedition can never happen again in America Trump 2020 MAGA2020 Army,1.0
2072,,0.0
2073,Trump 2020 MAGA US Army Veteran Constitutionalist MS International Relations Happily Married 🇺🇸 KAG debate without ad hominem attacks welcome,1.0
2074,,1.0
2075,Catholic 🙏 AN ANGEL MOM 😢 💔 Retired teacher 😇 WWG1WGA 🍿 🇺🇸,1.0
2076,An inclusive platform to support the Global Goals Sustainability Innovations Financing SD Gs Impact Glocal towards Agenda 2030 SD Gs Addis Ababa Action Agenda,0.0
2077,Married mother of daughters,1.0
2078,Grateful AMERICAN,1.0
2079,,1.0
2080,Skills Girls Advocate SD Gs Co curator SDG2030 Child Rights Equality End GBV Web Wonder Women Mindfulness Social Impact ♻ ️ mobile Creches,0.0
2081,🦅 Common Sense Conservative Part of the Vast Middle GOD Loving Small Business Owner Mom Grandma Opinions Based On Facts Not Feelings Love Trump KAG,1.0
2082,MAGA 2A Patriot America First God bless the Drain the Swamp Small business owner PERSISTANCEAGAINSTHERESISTANCE,1.0
2083,Word Diva Fueled by black humor and plain Ms,0.0
2084,,1.0
2085,🇺🇸 🇺🇸  Proud conservative who believes we are coming to the end of the great American experiment in self government Love Jesus Christ ashamed how little give Him 🙏,1.0
2086,Live music fan Sports nut and kitchen dancing kinda gal Who Dat Say ⚜ 🏈 ⚜ Big East Basketball 🏀 Nats Fan ⚾ ️ Recovered Republican GOP left me,0.0
2087,Hillary is scapegoat maga everyday,1.0
2088,Modern Liberalism is Mental Disorder very severe one 🕉 Glad to be in America 🇺🇸 God bless the United States of America Merry Christmas Happy New year,1.0
2089,boxer momma to Zeba Dee horsewoman tree hugger UKWildcat fan resist persist loveourplanet,0.0
2090,,1.0
2091,Cinders is one stop shop for all things movie tv show feminism and book related It is free online magazine that will be your monthly fandom go to,0.0
2092,LAMFT CFTP MA Sapiophile,0.0
2093,life lived beyond the ability to relate without footnotes But who is is not,0.0
2094,Catholic husband Father thinker runner,1.0
2095,,1.0
2096,Following or RT does not mean agreement No lists or will block,1.0
2097,Retired military deplorable independent voter maga kag deport every democrat,1.0
2098,Love living in KC always dreaming of Ireland,0.0
2099,love Animals am choreographer all star cheerleading coach Former level 10 elite gymnast Irish Cherokee 100 American Patriot Trump is the BEST President,1.0
2100,,0.0
2101,like to think am fair minded person,1.0
2102,,1.0
2103,Veteran is widow live on farm horses large Malamutes awesome feral cats Love rock metal classical opera music Support the Constitution gun rights,1.0
2104,FOUNDER OF earthvoicefound Artist activist 🇨🇲 • 🇪🇸 • 🇧🇪,0.0
2105,caótica,0.0
2106,,1.0
2107,USMC RETIRED MARRIED TO BEST FRIEND MAGA KAG VOTE RED,1.0
2108,Film and Television Director photographer mother loves life,0.0
2109,Proud Trump supporter who in 2008 worked to get Obama elected Has since had head examined Trump 2020,1.0
2110,Loving wife and mom to two terrific men in my life Also in love with my King Charles Cavalier Spaniels,1.0
2111,✨ ✨  Mommy ➕ Designer in Tallahassee FL lover of life in Jesus and respecter of President Trump for making America great again MAGA biblevibing trump 2020 📝 📐 💡 💐,1.0
2112,Conservative Christian 🙏 🏼Wife Mom patriot pro lifer animal lover cancersurvivor 🎀 💗 anti establishment MAGA Keep Your Promises MS Msucks 🇺🇸 🇺🇸,1.0
2113,Wife Mother grandparent Nurse 🇺🇸 Patriot,1.0
2114,🌊  got nothin,0.0
2115,,0.0
2116,⭐ ️ ⭐ ️ ⭐ ️  Colorado expat happily finishing my 2nd decade in safely red Idaho Conservatarian Mixed Blood American mutt NRA ΜΟΛΩΝ ΛΑΒΕ 🔭 🔬 🇺🇸 🇮🇱 🇨🇦,1.0
2117,🖖,1.0
2118,Octava niña elegida Hermana pequeña de Taichi Portadora del emblema de la luz compañera de Gatomon,0.0
2119,MAGA 100 President Trump,1.0
2120,,1.0
2121,🇩🇪  Alles zur Serie Timeless In den USA auf Hulu S1 auf NetflixDE 👉 Deutsche FREE TV PREMIERE am Samstag 18 Januar 16 25 Uhr auf Tele 👈 Save Timeless,0.0
2122,This is my chance to say what really want to say And am going to Get ready NJ raised now down south Jewish Conservative there are few solopreneur,1.0
2123,Republican 💯 Percent ‼ ️ President Donald Trump 2020 🙌 🏼 🎉,1.0
2124,⭐ ️ ⭐ ️ ⭐ ️  🚂 🚂 HUGE TRUMP SUPPORTER 🚂 🚂 MAGA ‼ ️ 🇺🇸 ❤ ️ SUPPORT THE MILITARY OF THE USA ❤ ️ 🇺🇸 💙 🚔 💙 ALWAYS SUPPORT THE BLUE 💙 🚔 💙 RN 💉 since 1979 Proudly followed by GenFlynn,1.0
2125,,1.0
2126,,1.0
2127,WWG1WGA MAGA UNRIG Maintenance Tech Motorcycle builder 11 year member of Machinist Aerospace Union USMC 75 79,1.0
2128,🇺🇸  Therefore whatever you have said in the dark shall be heard in the light and what you have whispered in private rooms shall be proclaimed on the housetops,1.0
2129,am proud Aussie supporting President Trump am happily married with 10 grand children No dating no porn no DM MAGA KAG WWG1WGA TRUMP 2020,1.0
2130,am happily married with the two most handsome boys in the world sons Alexander and Ben,1.0
2131,Christian mom wife and patriot Thankful to all who serve and protect Ready to re elect Trump,1.0
2132,Proud Pro Life Black Conservative Loving God Family Green Bay Packers 🧀 The United States Of America 🇺🇸 🦅 🗽 KAG MAGA Walk Away BLEXIT Black Not Democrat,1.0
2133,member of the Navajo Nation from Ganado AZ Retired RN 20 years RN for the Alaskan and Alaskan Native People Recreational Dog Musher for 10 years,1.0
2134,Only the truth is interesting,1.0
2135,are my everything Rest In Paradise Daddy 18 16 💔 WWG1WGA,1.0
2136,,1.0
2137,Solar panels Wind turbines Batteries All will be obsolete soon and it will be Republican who accomplished it Generation,1.0
